Well ID,Datetime,Oil Rate,Gas Rate,Water Rate,Total Liquid Rate,Tubing Pressure,Casing Pressure,Line Pressure,Flowing Temperature,Gas Oil Ratio,Status,Uptime,Downtime Minutes,Allocation Oil Volume,Allocation Gas Volume,Allocation Water Volume
W0009,2025-10-09,23.817 M3,823.894 mcf,374.237,524.041,1889.9,878.1,281.2,140.2,5499.8,ACTIVE,94.23,83,23.817 M3,823.894 mcf,374.237
W0005,2025-12-29,308.186,1674.937 mcf,270.009,578.195,1733.2,934.3,380.8,171.9,5434.8,ACTIVE,91.48,123,308.186,1674.937 mcf,270.009
W0030,2026-02-10,314.782,1674.421 mmbtu,351.356,666.138,1745.8,1048.9,368.2,160.5,5129.5,ACTIVE,92.92,102,314.782,1674.421 mmbtu,351.356
W0035,2026-04-20,316.21,1671.607 mmbtu,369.406,685.616,2074.4,959.6,357.8,137.8,5097.8,ACTIVE,96.29,53,316.21,1671.607 mmbtu,369.406
W0032,2025-10-24,0.0,0.0 mcf,0.0,0.0,133.4,86.7,44.4,94.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0006,2026-01-24,431.123,2277.649 mcf,192.085,623.208,1446.4,1028.4,369.6,153.3,5283.1,ACTIVE,95.87,59,431.123,2277.649 mcf,192.085
W0011,2026-05-16,0.0 M3,0.0 mcf,0.0,0.0,56.2,37.3,20.8,92.6,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0027,01-10-2025,260.221,1286.839 mcf,217.069,477.29,1651.9,842.2,183.7,138.2,4945.2,ACTIVE,98.9,16,260.221,1286.839 mcf,217.069
W0013,27-09-2025,0.0,0.0 mcf,0.0,0.0,99.4,107.6,72.4,74.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0035,2026-06-22,288.219,1693.95 mmbtu,351.061,639.28,1726.2,864.2,362.5,152.3,5667.6,ACTIVE,90.07,143,288.219,1693.95 mmbtu,351.061
W0026,2025-09-27,313.262,1665.652 mmbtu,319.714,632.976,1677.4,1071.6,350.6,150.0,5127.4,ACTIVE,95.38,66,313.262,1665.652 mmbtu,319.714
w0035,2025-11-28,317.33,1580.471 mmbtu,337.347,654.678,1596.1,839.7,328.7,141.3,4802.8,ACTIVE,92.91,102,317.33,1580.471 mmbtu,337.347
W0027,2026-08-13,233.939,1189.787 mcf,232.151,466.091,1784.0,962.4,254.6,153.0,5085.9,ACTIVE,94.11,85,233.939,1189.787 mcf,232.151
W0039,05/04/2026,439.878,2476.383 mcf,201.062,640.94,1908.3,846.7,356.0,150.1,5629.7,ACTIVE,96.57,49,439.878,2476.383 mcf,201.062
W0022,2026-01-31,233.628,1545.143 mmbtu,259.059,492.687,1683.2,718.4,359.4,159.9,6377.7,ACTIVE,97.21,40,233.628,1545.143 mmbtu,259.059
W0008,2026-06-08,269.119,1524.506 mcf,257.575,526.694,2001.1,836.7,364.1,157.3,5664.8,ACTIVE,94.03,86,269.119,1524.506 mcf,257.575
W0015,21-09-2025,76.716,383.434 mcf,472.328,549.044,1754.1,781.9,315.0,161.8,4998.1,ACTIVE,95.27,68,76.716,383.434 mcf,472.328
W0033,09/15/2025,232.413,1000.321 mcf,441.649,674.061,1904.8,852.9,367.3,150.5,4304.1,ACTIVE,94.68,77,232.413,1000.321 mcf,441.649
W0016,02/25/2026,20.171 M3,551.84 mcf,401.407,528.281,1803.1,986.2,411.2,151.5,4349.5,ACTIVE,95.03,72,20.171 M3,551.84 mcf,401.407
W0017,2026-04-27,467.753,2225.238 mcf,266.916,734.669,1852.2,886.9,356.3,134.1,4757.3,ACTIVE,91.37,124,467.753,2225.238 mcf,266.916
W0023,2025-10-12,305.729,1570.546 mcf,256.584,562.314,1791.3,775.9,249.1,154.0,5137.0,ACTIVE,95.54,64,305.729,1570.546 mcf,256.584
W0040,2026-08-25,149.353,770.288 mcf,446.752,596.105,1799.4,744.1,389.0,139.8,5157.5,ACTIVE,95.67,62,149.353,770.288 mcf,446.752
W0027,2025-09-11,256.489,1296.316 mcf,211.603,468.092,1700.6,1098.5,413.8,147.9,5054.1,ACTIVE,98.47,22,256.489,1296.316 mcf,211.603
W0034,10-05-2026,244.276,1372.364 mmbtu,289.173,533.449,1628.0,983.7,362.0,144.6,5417.6,Producing,99.81,3,244.276,1372.364 mmbtu,289.173
W0018,2026-05-31,177.595,860.355 mcf,470.302,647.897,1700.5,807.7,325.4,140.2,4844.5,ACTIVE,95.25,68,177.595,860.355 mcf,470.302
W0033,2025-10-09,194.843,1009.307 mcf,381.241,576.084,1731.4,1086.4,353.8,148.0,5180.1,ACTIVE,96.76,47,194.843,1009.307 mcf,381.241
W0001,2025-10-03,43.91,217.335 mcf,473.926,517.836,1797.5,909.4,401.1,144.1,4949.6,ACTIVE,97.83,31,43.91,217.335 mcf,473.926
W0002,26-03-2026,0.0,0.0 mcf,0.0,0.0,59.4,104.8,93.5,96.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0013,2026-08-02,0.0,0.0 mcf,0.0,0.0,83.1,97.7,49.7,109.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0011,2026-07-31,0.0 M3,0.0 mcf,0.0,0.0,78.3,55.9,38.7,83.8,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0002,10-08-2026,0.0,0.0 mcf,0.0,0.0,86.9,62.1,47.5,90.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0040,2025-08-28,207.695,1084.196 mcf,386.184,593.878,2006.9,949.1,352.2,135.6,5220.1,ACTIVE,100.0,0,207.695,1084.196 mcf,386.184
W0022,2026-01-20,244.914,1430.938 mmbtu,269.611,514.524,1738.6,903.3,296.1,167.9,5634.2,ACTIVE,94.45,80,244.914,1430.938 mmbtu,269.611
W0027,02/25/2026,224.367,1304.472 mcf,202.943,427.31,2045.5,872.3,404.1,149.3,5814.0,ACTIVE,100.0,0,224.367,1304.472 mcf,202.943
W0007,2026-01-19,476.923,2479.213 mcf,212.217,689.14,1745.2,791.6,352.8,141.8,5198.4,ACTIVE,99.48,8,476.923,2479.213 mcf,212.217
W0013,2025-10-06,0.0,0.0 mcf,0.0,0.0,112.9,60.9,54.3,92.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0021,2025-10-12,285.85,1538.415 mcf,239.901,525.751,1509.4,868.0,301.2,167.3,5381.9,ACTIVE,97.51,36,285.85,1538.415 mcf,239.901
W0027,2025-11-12,242.932,1429.232 mcf,207.399,450.33,1631.0,1025.0,247.1,156.3,5883.3,ACTIVE,100.0,0,242.932,1429.232 mcf,207.399
W0003,2026-01-25,168.677,813.753 mcf,377.858,546.535,1695.1,950.2,338.8,148.4,4824.3,ACTIVE,99.96,1,168.677,813.753 mcf,377.858
W0002,2026-03-17,0.0,0.0 mcf,0.0,0.0,146.5,34.5,91.2,93.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0021,2026-07-24,247.99,1265.907 mcf,243.413,491.404,1878.7,931.1,358.5,150.1,5104.7,active,97.02,43,247.99,1265.907 mcf,243.413
W0014,2026-01-06,441.16,2244.899 mcf,195.648,636.808,1911.5,927.6,311.6,140.1,5088.6,ACTIVE,95.34,67,441.16,2244.899 mcf,195.648
W0007,2025-10-21,497.202,2600.311 mcf,216.158,713.36,1863.0,829.7,298.7,149.3,5229.9,ACTIVE,92.55,107,497.202,2600.311 mcf,216.158
W0020,2026-03-26,606.335,2887.138 mcf,343.381,949.717,1889.2,943.3,337.7,161.7,4761.6,ACTIVE,96.61,49,606.335,2887.138 mcf,343.381
W0012,01/24/2026,0.0,0.0 mcf,0.0,0.0,94.9,43.7,74.2,99.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0037,12/22/2025,628.349,3132.8 mcf,347.971,976.321,1595.2,852.2,351.9,142.9,4985.8,ACTIVE,92.71,105,628.349,3132.8 mcf,347.971
W0022,08/28/2025,242.795,1347.642 mmbtu,242.955,485.75,1765.0,862.2,370.6,143.1,5352.5,ACTIVE,89.43,152,242.795,1347.642 mmbtu,242.955
W0034,2026-05-08,232.942,1293.194 mmbtu,275.391,508.332,1769.2,802.5,325.8,137.7,5353.5,ACTIVE,94.14,84,232.942,1293.194 mmbtu,275.391
W0040,2026-04-27,176.115,890.339 mcf,445.268,621.383,1937.6,927.7,370.2,150.6,5055.4,ACTIVE,98.61,20,176.115,890.339 mcf,445.268
W0001,2026-04-23,28.132,131.558 mcf,909.594,937.725,1885.1,865.2,370.5,147.4,4676.5,ACTIVE,96.57,49,28.132,131.558 mcf,909.594
W0028,2026-04-05,535.264,2794.739 mcf,242.86,778.123,1713.3,816.5,369.5,159.0,5221.2,ACTIVE,92.75,104,535.264,2794.739 mcf,242.86
W0015,2026-07-09,45.777,259.011 mcf,1480.11,1525.886,1815.6,909.9,346.7,151.3,5658.2,Active ,90.74,133,45.777,259.011 mcf,1480.11
W0040,2026-07-03,152.579,930.267 mcf,423.042,575.621,1743.7,874.8,383.6,146.3,6097.0,ACTIVE,97.77,32,152.579,930.267 mcf,423.042
W0005,2026-01-11,304.646,1440.656 mcf,268.824,573.47,1771.6,795.1,357.5,141.5,4729.0,ACTIVE,100.0,0,304.646,1440.656 mcf,268.824
W0027,2025-10-25,237.433,1296.496 mcf,200.701,438.134,1967.4,994.0,365.7,140.1,5460.5,ACTIVE,95.41,66,237.433,1296.496 mcf,200.701
W0017,2025-11-27,469.372,2315.278 mcf,258.383,727.756,1770.7,918.9,306.7,141.2,4932.7,Producing,91.67,120,469.372,2315.278 mcf,258.383
W0006,2025-11-11,464.616,2243.11 mcf,203.094,667.71,1578.2,858.3,301.7,154.1,4827.9,ACTIVE,100.0,0,464.616,2243.11 mcf,203.094
W0004,2025-11-20,0.0,0.0 mcf,0.0,0.0,135.2,79.4,35.8,82.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0034,02/18/2026,239.608,1335.24 mmbtu,268.862,508.47,1839.9,875.4,298.3,166.9,5373.8,ACTIVE,99.08,13,239.608,1335.24 mmbtu,268.862
w0026,2026-01-14,258.369,1425.334 mmbtu,283.301,541.67,1667.3,834.5,413.2,165.9,5319.8,ACTIVE,97.5,36,258.369,1425.334 mmbtu,283.301
W0009,21-11-2025,21.669 M3,731.886 mcf,365.284,501.575,1840.4,842.5,325.4,160.5,5370.0,ACTIVE,94.43,80,21.669 M3,731.886 mcf,365.284
W0031,19-12-2025,0.0,0.0 mcf,0.0,0.0,73.7,92.4,53.7,103.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0008,2026-04-10,255.498,1360.56 mcf,236.752,492.251,1758.2,882.8,296.0,141.6,5325.1,ACTIVE,92.79,104,255.498,1360.56 mcf,236.752
W0037,2025-11-30,567.933,3215.783 mcf,312.864,880.797,1829.3,842.0,315.5,151.8,5662.3,ACTIVE,97.95,30,567.933,3215.783 mcf,312.864
W0020,2025-10-08,621.59,2799.351 mcf,338.1,959.69,1679.1,927.7,283.4,159.8,4503.5,ACTIVE,95.29,68,621.59,2799.351 mcf,338.1
W0016,2026-01-13,19.631 M3,722.064 mcf,362.067,485.541,1794.6,734.9,363.2,136.6,5847.9,ACTIVE,92.05,114,19.631 M3,722.064 mcf,362.067
W0014,11/18/2025,443.758,2266.101 mcf,194.328,638.086,1882.9,930.3,338.4,139.6,5106.6,active,95.6,63,443.758,2266.101 mcf,194.328
19,2025-12-17,670.518,3077.217 mcf,370.88,1041.398,1960.0,924.5,329.8,150.9,4589.3,active,93.56,93,670.518,3077.217 mcf,370.88
W0024,2026-08-15,44.311,208.718 mcf,1432.721,1477.032,1865.0,877.1,338.7,148.7,4710.3,ACTIVE,100.0,0,44.311,208.718 mcf,1432.721
W0008,05/28/2026,239.255,1195.403 mcf,227.615,466.869,1814.4,917.2,317.1,135.4,4996.4,ACTIVE,98.96,15,239.255,1195.403 mcf,227.615
W0036,16-12-2025,0.0,0.0 mcf,0.0,0.0,88.7,117.9,52.6,70.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
w0033,2026-08-03,144.671,716.182 mcf,419.183,563.854,1833.3,760.3,325.2,149.6,4950.4,ACTIVE,96.33,53,144.671,716.182 mcf,419.183
W0028,2026-01-09,606.534,3089.651 mcf,269.197,875.731,1873.8,908.6,365.1,146.3,5093.9,ACTIVE,99.65,5,606.534,3089.651 mcf,269.197
W0023,2025-12-13,288.64,1552.072 mcf,250.666,539.306,2007.0,1080.9,284.6,135.2,5377.2,ACTIVE,94.14,84,288.64,1552.072 mcf,250.666
W0012,19-03-2026,0.0,0.0 mcf,0.0,0.0,110.7,43.1,50.4,70.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0038,2025-10-23,0.0 M3,0.0 mcf,0.0,0.0,79.1,64.3,79.3,93.7,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0035,07-06-2026,305.583,1686.412 mmbtu,368.524,674.107,1750.1,808.7,327.2,141.7,5321.8,ACTIVE,98.61,20,305.583,1686.412 mmbtu,368.524
W0032,2025-09-01,0.0,0.0 mcf,0.0,0.0,55.9,107.2,55.6,73.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0024,2025-09-06,72.356,366.011 mcf,423.604,495.959,1778.7,821.5,367.9,157.7,,ACTIVE,99.41,8,72.356,366.011 mcf,423.604
W0010,01/02/2026,645.873,2940.239 mcf,358.616,1004.489,1885.6,955.2,324.7,144.8,4552.4,ACTIVE,92.41,109,645.873,2940.239 mcf,358.616
W0022,2026-06-07,228.423,1374.219 mmbtu,275.471,503.894,1713.5,868.5,320.8,141.9,5801.5,ACTIVE,91.33,125,228.423,1374.219 mmbtu,275.471
W0003,19-02-2026,184.795,689.263 mcf,427.552,612.347,1786.2,945.3,323.7,149.5,3729.9,ACTIVE,98.05,28,184.795,689.263 mcf,427.552
W0038,2025-12-09,0.0 M3,0.0 mcf,0.0,0.0,97.4,95.8,91.6,94.0,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0011,2025-10-09,0.0 M3,0.0 mcf,0.0,0.0,64.2,55.4,91.9,76.4,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0038,2026-05-04,0.0 M3,0.0 mcf,0.0,0.0,137.4,72.6,79.3,88.8,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0009,03/13/2026,20.681 M3,664.614 mcf,423.671,553.749,1509.1,785.0,330.8,155.8,5109.3,ACTIVE,90.83,132,20.681 M3,664.614 mcf,423.671
W0034,2026-07-04,221.142,1285.281 mmbtu,271.514,492.656,1697.3,878.9,363.2,142.7,5604.6,ACTIVE,95.1,71,221.142,1285.281 mmbtu,271.514
W0029,2026-04-05,0.0,0.0 mcf,0.0,0.0,131.3,96.7,58.1,96.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0019,2025-10-28,676.768,3265.185 mcf,369.884,1046.652,1609.1,891.4,384.2,157.0,4824.7,active,94.13,85,676.768,3265.185 mcf,369.884
W0025,14-01-2026,18.088 M3,669.056 mcf,334.195,447.966,1780.5,799.3,398.8,148.5,5880.7,ACTIVE,95.28,68,18.088 M3,669.056 mcf,334.195
W0015,2026-02-11,60.038,317.719 mcf,681.546,741.584,1811.8,773.8,349.0,157.1,5292.0,ACTIVE,88.83,161,60.038,317.719 mcf,681.546
W0018,2025-11-16,227.918,1157.968 mcf,467.361,695.279,1841.3,842.6,481.2,156.1,5080.6,ACTIVE,92.44,109,227.918,1157.968 mcf,467.361
W0019,2026-06-27,574.372,2757.769 mcf,332.518,906.89,1710.9,940.5,390.2,141.2,4801.4,ACTIVE,99.62,5,574.372,2757.769 mcf,332.518
W0034,2026-04-05,234.329,1310.237 mmbtu,271.048,505.377,1795.0,915.7,337.1,163.2,5391.9,ACTIVE,97.35,38,234.329,1310.237 mmbtu,271.048
W0001,2026-06-18,26.779,114.535 mcf,865.847,892.625,1734.7,887.0,351.6,140.0,4277.1,ACTIVE,97.81,32,26.779,114.535 mcf,865.847
W0017,2026-06-09,463.939,2450.535 mcf,267.447,731.386,1742.4,751.3,376.5,142.6,5282.0,ACTIVE,89.36,153,463.939,2450.535 mcf,267.447
W0005,2026-07-18,284.703,1457.472 mcf,278.531,563.234,1784.8,855.9,293.2,,5119.3,ACTIVE,94.51,79,284.703,1457.472 mcf,278.531
W0013,2025-08-29,0.0,0.0 mcf,0.0,0.0,89.5,90.1,91.6,77.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0018,2026-02-13,197.332,940.325 mcf,453.018,650.35,1694.1,951.9,343.0,145.4,4765.2,ACTIVE,98.19,26,197.332,940.325 mcf,453.018
W0036,2026-04-29,0.0,0.0 mcf,0.0,0.0,51.0,88.4,37.3,92.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0004,2026-03-04,0.0,0.0 mcf,0.0,0.0,89.9,45.3,40.4,80.5,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0021,2026-07-23,243.644,1207.868 mcf,239.016,482.659,1948.6,811.6,331.7,163.2,4957.5,ACTIVE,98.52,21,243.644,1207.868 mcf,239.016
W0022,2026-02-02,218.906,1392.332 mmbtu,243.054,461.96,2010.9,870.1,365.1,132.1,6133.5,ACTIVE,92.27,111,218.906,1392.332 mmbtu,243.054
W0035,14-12-2025,295.943,1802.585 mmbtu,317.942,613.885,1773.6,834.4,348.1,154.9,5873.7,ACTIVE,95.02,72,295.943,1802.585 mmbtu,317.942
W0013,2025-11-09,0.0,0.0 mcf,0.0,0.0,111.8,45.6,26.0,87.1,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0040,12/14/2025,205.083,1058.897 mcf,435.527,640.61,1515.0,942.3,280.4,153.9,5163.3,ACTIVE,100.0,0,205.083,1058.897 mcf,435.527
W0002,2026-02-27,0.0,0.0 mcf,0.0,0.0,65.6,119.0,98.2,101.8,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0024,2025-08-27,71.824,377.769 mcf,407.003,478.827,1746.1,969.8,401.3,156.1,5259.7,ACTIVE,94.16,84,71.824,377.769 mcf,407.003
W0020,2026-02-01,584.814,3053.663 mcf,327.045,911.86,1887.5,933.3,374.7,159.5,5221.6,ACTIVE,90.04,143,584.814,3053.663 mcf,327.045
W0010,2026-06-12,500.378,2769.152 mcf,288.657,789.036,1857.2,822.0,317.7,139.9,5534.1,ACTIVE,98.51,21,500.378,2769.152 mcf,288.657
W0017,2026-07-18,437.562,2144.248 mcf,254.573,692.135,1744.9,935.0,363.3,131.6,4900.4,ACTIVE,99.04,14,437.562,2144.248 mcf,254.573
W0012,2026-07-30,0.0,0.0 mcf,0.0,0.0,79.8,104.0,30.8,99.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0019,2025-12-27,682.939,3275.347 mcf,378.654,1061.593,1729.1,834.1,385.3,148.9,4796.0,ACTIVE,96.62,49,682.939,3275.347 mcf,378.654
W0008,2025-11-28,276.16,1476.313 mcf,237.855,514.015,1977.1,781.9,367.8,156.4,5345.9,ACTIVE,93.74,90,276.16,1476.313 mcf,237.855
W0008,2025-09-27,282.011,1608.89 mcf,234.726,516.736,1734.9,1045.0,312.4,147.6,5705.1,ACTIVE,91.66,120,282.011,1608.89 mcf,234.726
W0037,2026-07-16,588.558,2713.353 mcf,342.261,930.819,1816.2,903.2,361.8,146.0,4610.2,ACTIVE,98.5,22,588.558,2713.353 mcf,342.261
W0009,2026-04-24,20.823 M3,618.209 mcf,461.417,592.392,1914.1,979.9,233.5,156.4,4720.0,active,95.66,62,20.823 M3,618.209 mcf,461.417
W0036,2025-09-08,0.0,0.0 mcf,0.0,0.0,117.8,80.5,99.6,91.4,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0009,2026-05-16,17.933 M3,584.613 mcf,414.618,527.412,1716.8,882.3,419.2,143.3,5183.0,Active ,93.61,92,17.933 M3,584.613 mcf,414.618
W0010,2026-03-10,708.907,3157.707 mcf,399.947,1108.854,1757.6,850.0,338.8,160.8,4454.3,ACTIVE,98.8,17,708.907,3157.707 mcf,399.947
W0007,03/02/2026,418.083,2311.176 mcf,188.051,606.134,1794.4,836.0,290.5,129.1,5528.0,ACTIVE,95.32,67,418.083,2311.176 mcf,188.051
W0031,2026-07-11,0.0,0.0 mcf,0.0,0.0,144.6,72.0,71.0,71.2,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0030,11/07/2025,299.539,1745.305 mmbtu,314.064,613.602,1722.0,849.9,331.5,145.5,5618.7,ACTIVE,94.19,84,299.539,1745.305 mmbtu,314.064
W0019,2025-10-30,541.35,2992.427 mcf,296.014,837.364,1834.1,977.2,363.8,157.4,5527.7,ACTIVE,97.67,34,541.35,2992.427 mcf,296.014
W0023,2025-09-17,329.888,1643.724 mcf,273.062,602.949,2043.6,1004.7,269.1,147.2,4982.7,ACTIVE,94.31,82,329.888,1643.724 mcf,273.062
W0032,05-10-2025,0.0,0.0 mcf,0.0,0.0,66.8,100.2,61.1,74.7,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0022,2025-12-07,262.652,1477.68 mmbtu,280.879,543.531,1817.0,984.5,402.1,135.0,5425.3,ACTIVE,96.25,54,262.652,1477.68 mmbtu,280.879
W0031,2026-08-23,0.0,0.0 mcf,0.0,0.0,143.5,93.7,74.9,71.0,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0033,2026-06-10,164.163,672.961 mcf,440.78,604.943,1510.2,789.6,302.4,141.2,4099.3,Active ,96.74,47,164.163,672.961 mcf,440.78
W0037,2026-06-25,590.456,2851.571 mcf,341.668,932.124,1853.9,1059.6,385.2,134.9,4829.4,ACTIVE,93.36,96,590.456,2851.571 mcf,341.668
W0031,30-09-2025,0.0,0.0 mcf,0.0,0.0,111.4,59.9,91.0,103.3,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0023,16-08-2026,284.602,1512.575 mcf,282.892,567.495,1800.3,879.3,285.9,151.5,5314.7,ACTIVE,97.91,30,284.602,1512.575 mcf,282.892
W0030,2026-03-06,258.65,1440.332 mmbtu,293.31,551.96,1757.2,914.6,315.2,155.8,5370.0,ACTIVE,97.97,29,258.65,1440.332 mmbtu,293.31
W0022,2026-07-28,235.268,960.302 mmbtu,293.506,528.774,1784.0,1005.3,361.6,150.2,3936.1,ACTIVE,89.48,151,235.268,960.302 mmbtu,293.506
19,05/11/2026,589.211,2955.25 mcf,337.341,926.552,1721.9,909.4,377.2,166.1,5015.6,ACTIVE,94.56,78,589.211,2955.25 mcf,337.341
W0033,2026-03-15,176.602,843.22 mcf,421.632,598.234,1820.6,835.7,311.1,148.0,4774.7,ACTIVE,93.99,87,176.602,843.22 mcf,421.632
W0028,2026-04-29,519.473,2788.577 mcf,237.142,756.614,1623.0,942.5,433.0,167.5,5368.1,ACTIVE,98.15,27,519.473,2788.577 mcf,237.142
W0027,2026-03-05,225.075,1341.748 mcf,204.48,429.555,1815.5,823.6,374.8,161.3,5961.3,ACTIVE,96.74,47,225.075,1341.748 mcf,204.48
W0035,2025-10-20,290.347,1702.419 mmbtu,300.843,591.19,1709.3,839.6,352.8,142.1,5654.2,ACTIVE,97.94,30,290.347,1702.419 mmbtu,300.843
W0005,2026-01-27,279.926,1567.911 mcf,249.194,529.12,1913.2,914.5,335.9,171.5,5601.2,ACTIVE,96.02,57,279.926,1567.911 mcf,249.194
W0016,2025-09-29,21.607 M3,753.884 mcf,334.111,470.016,1758.4,916.0,417.2,142.9,5547.1,ACTIVE,94.24,83,21.607 M3,753.884 mcf,334.111
W0023,2026-04-03,311.629,1295.306 mcf,287.658,599.287,1727.1,930.0,366.7,136.1,4156.6,ACTIVE,98.64,20,311.629,1295.306 mcf,287.658
W0022,2025-12-21,247.83,1374.223 mmbtu,267.482,515.312,1933.1,865.0,372.6,149.9,5347.2,ACTIVE,91.0,130,247.83,1374.223 mmbtu,267.482
W0016,2025-09-14,25.114 M3,717.41 mcf,379.175,537.138,1819.5,882.9,331.3,152.2,4541.6,ACTIVE,93.22,98,25.114 M3,717.41 mcf,379.175
W0006,2026-03-05,440.855,2133.335 mcf,198.446,639.301,1645.2,1000.3,319.4,132.0,4839.1,ACTIVE,100.0,0,440.855,2133.335 mcf,198.446
W0034,2025-10-21,261.227,1425.288 mmbtu,270.849,532.076,1596.1,945.9,357.4,149.9,5261.4,ACTIVE,99.47,8,261.227,1425.288 mmbtu,270.849
W0018,2025-08-31,255.997,1025.054 mcf,477.72,733.718,1883.5,919.7,415.7,157.2,4004.2,Active ,93.88,88,255.997,1025.054 mcf,477.72
W0026,2025-09-15,274.184,1627.907 mmbtu,277.631,551.814,1839.1,805.3,386.9,137.0,5725.4,ACTIVE,98.84,17,274.184,1627.907 mmbtu,277.631
18,2025-12-11,200.656,1048.458 mcf,424.52,625.175,1655.0,836.8,343.6,137.5,5225.2,ACTIVE,95.14,70,200.656,1048.458 mcf,424.52
W0009,2025-10-27,22.975 M3,773.655 mcf,371.695,516.204,1753.6,876.8,462.9,160.8,5353.7,ACTIVE,98.62,20,22.975 M3,773.655 mcf,371.695
w0021,2026-01-30,276.431,1272.001 mcf,246.489,522.92,2003.9,902.3,322.2,136.7,4601.5,ACTIVE,95.76,61,276.431,1272.001 mcf,246.489
W0025,2026-04-07,18.302 M3,600.166 mcf,392.719,507.838,1743.1,992.7,310.4,138.2,5213.4,ACTIVE,98.22,26,18.302 M3,600.166 mcf,392.719
W0036,2026-02-06,0.0,0.0 mcf,0.0,0.0,143.9,,84.0,107.6,0.0,Shut_In ,0.0,1440,0.0,0.0 mcf,0.0
W0001,2026-04-27,30.047,119.388 mcf,971.518,1001.565,1917.0,940.1,357.6,160.0,3973.4,ACTIVE,96.72,47,30.047,119.388 mcf,971.518
W0014,21-02-2026,429.477,2590.439 mcf,192.731,622.209,1643.9,828.6,354.8,139.7,6031.6,ACTIVE,91.87,117,429.477,2590.439 mcf,192.731
W0001,2025-12-11,38.586,182.532 mcf,645.106,683.693,1855.1,894.4,283.6,154.3,4730.5,ACTIVE,98.5,22,38.586,182.532 mcf,645.106
W0021,2026-04-02,233.833,1341.479 mcf,215.727,449.561,1949.1,804.4,394.5,170.6,5736.9,ACTIVE,99.05,14,233.833,1341.479 mcf,215.727
W0015,2025-09-04,75.621,428.565 mcf,439.819,515.44,1884.7,910.5,311.0,161.4,5667.2,ACTIVE,99.73,4,75.621,428.565 mcf,439.819
36,07/13/2026,0.0,0.0 mcf,0.0,0.0,59.1,118.2,65.6,90.6,0.0,SHUT_IN,0.0,1440,0.0,0.0 mcf,0.0
W0038,2025-11-18,0.0 M3,0.0 mcf,0.0,0.0,66.5,59.1,36.0,103.6,0.0,SHUT_IN,0.0,1440,0.0 M3,0.0 mcf,0.0
W0039,2025-09-02,555.525,2726.718 mcf,238.455,793.981,1806.2,958.7,340.6,153.6,4908.4,ACTIVE,94.92,73,555.525,2726.718 mcf,238.455
W0019,2026-02-03,632.892,3139.962 mcf,354.1,986.992,2085.6,910.9,390.8,159.6,4961.3,ACTIVE,97.87,31,632.892,3139.962 mcf,354.1
W0035,12/29/2025,309.865,1907.027 mmbtu,336.203,646.068,1770.1,902.3,309.6,140.6,5934.8,ACTIVE,99.07,13,309.865,1907.027 mmbtu,336.203
W0028,2026-04-14,542.452,3008.646 mcf,246.687,789.14,1974.9,962.7,348.6,144.7,5546.4,ACTIVE,99.12,13,542.452,3008.646 mcf,246.687
